TEST_BATTERY_ID,TEST_BATTERY_QUERY_FEATURE,TEST_BATTERY_QUERY_VALUE,1_Most_Similar_Battery_ID,1_Most_Similar_Battery_ID_SCORE,2_Most_Similar_Battery_ID,2_Most_Similar_Battery_ID_SCORE,3_Most_Similar_Battery_ID,3_Most_Similar_Battery_ID_SCORE,4_Most_Similar_Battery_ID,4_Most_Similar_Battery_ID_SCORE,5_Most_Similar_Battery_ID,5_Most_Similar_Battery_ID_SCORE,6_Most_Similar_Battery_ID,6_Most_Similar_Battery_ID_SCORE,7_Most_Similar_Battery_ID,7_Most_Similar_Battery_ID_SCORE,8_Most_Similar_Battery_ID,8_Most_Similar_Battery_ID_SCORE,9_Most_Similar_Battery_ID,9_Most_Similar_Battery_ID_SCORE,10_Most_Similar_Battery_ID,10_Most_Similar_Battery_ID_SCORE
b3c3,slope_last_1000_cycles,-0.00018277829885482788,b1c4,4.331171512603758e-06,b1c3,1.1571943759918212e-05,b1c5,1.7253160476684572e-05,b1c1,2.3542046546936023e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c3,mean_grad_last_1000_cycles,-0.00018278807401657106,b1c4,4.412949085235611e-06,b1c3,1.1654555797576901e-05,b1c5,1.725590229034423e-05,b1c1,2.3795664310455344e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c3,cycle,1116,b1c5,42,b1c9,63,b1c41,64,b1c24,98,b1c23,101,b1c40,151,b1c29,198,b1c14,235,b1c31,241,b1c7,247
b3c4,slope_last_10_cycles,-0.0004979431629180908,b1c2,1.9282102584838867e-05,b1c0,7.947087287902833e-05,b1c41,9.657144546508783e-05,b1c28,0.00012415647506713867,b1c24,0.00013728737831115718,b1c14,0.00013830065727233882,b1c29,0.00013934373855590816,b1c17,0.00016322135925292967,b1c32,0.00020441412925720215,b1c42,0.00020499229431152337
b3c4,mean_grad_last_10_cycles,-0.0005394190549850464,b1c0,2.6097893714904807e-05,b1c2,3.1107664108276346e-05,b1c41,6.956160068511959e-05,b1c28,0.00010904669761657715,b1c24,0.00012121796607971185,b1c29,0.00013525187969207762,b1c14,0.00014415681362152095,b1c17,0.00016589164733886712,b1c32,0.00019243657588958736,b1c36,0.00019930005073547357
b3c4,slope_last_50_cycles,-0.0007326221466064453,b1c41,4.221439361572264e-05,b1c28,4.9645900726318364e-05,b1c29,6.207942962646476e-05,b1c14,7.853746414184567e-05,b1c24,9.212493896484366e-05,b1c17,0.00013045787811279293,b1c40,0.00013940334320068355,b1c25,0.000140848159790039,b1c11,0.00014488816261291502,b1c19,0.00015447378158569332
b3c4,mean_grad_last_50_cycles,-0.0007393950223922729,b1c41,4.601895809173582e-05,b1c28,5.131363868713377e-05,b1c29,5.907654762268063e-05,b1c14,7.900297641754155e-05,b1c24,8.98063182830811e-05,b1c17,0.00012998342514038087,b1c25,0.00013839006423950202,b1c11,0.00014532506465911863,b1c40,0.00015529692173004155,b1c19,0.0001654762029647827
b3c4,slope_last_100_cycles,-0.0007670724391937256,b1c29,3.6877393722533573e-06,b1c28,6.6137313842774e-06,b1c20,7.335543632507307e-06,b1c25,1.0417103767395046e-05,b1c14,1.1996626853942897e-05,b1c40,1.3193488121032737e-05,b1c23,2.5339126586914002e-05,b1c41,3.244102001190188e-05,b1c24,4.4043064117431645e-05,b1c11,6.430327892303466e-05
b3c4,mean_grad_last_100_cycles,-0.0007705080509185791,b1c29,3.1977891921996853e-06,b1c28,6.51299953460696e-06,b1c20,6.6003203392029156e-06,b1c25,9.4851851463318e-06,b1c14,1.2940168380737326e-05,b1c40,1.922547817230231e-05,b1c23,2.5492310523986847e-05,b1c41,3.213882446289056e-05,b1c24,4.668831825256343e-05,b1c11,6.453573703765867e-05
b3c4,slope_last_200_cycles,-0.0006329691410064697,b1c41,4.9600005149841395e-06,b1c24,1.2899041175842276e-05,b1c40,1.4818906784057665e-05,b1c9,2.3561120033264212e-05,b1c23,3.192871809005744e-05,b1c18,4.153639078140268e-05,b1c5,4.3284595012664886e-05,b1c29,4.3375790119171164e-05,b1c25,4.8162043094635097e-05,b1c11,5.157649517059334e-05
b3c4,mean_grad_last_200_cycles,-0.0006333652138710022,b1c41,5.328059196472242e-06,b1c24,1.2270510196685778e-05,b1c40,1.974672079086304e-05,b1c9,2.5290846824646074e-05,b1c23,3.316998481750488e-05,b1c18,4.118919372558599e-05,b1c5,4.418611526489256e-05,b1c29,4.531085491180423e-05,b1c25,4.871964454650885e-05,b1c11,5.1534473896026585e-05
b3c4,slope_last_300_cycles,-0.0005029956499735514,b1c24,4.302263259887713e-06,b1c18,7.241368293762194e-06,b1c41,8.467237154642778e-06,b1c5,8.67029031117756e-06,b1c20,2.075095971425375e-05,b1c11,2.179106076558425e-05,b1c23,2.410272757212323e-05,b1c40,2.8870105743408238e-05,b1c9,3.1764507293701176e-05,b1c29,3.82989645004272e-05
b3c4,mean_grad_last_300_cycles,-0.0005031790335973103,b1c24,4.1840473810831735e-06,b1c41,8.183519045511906e-06,b1c18,8.357763290405234e-06,b1c5,8.941888809204128e-06,b1c20,2.046465873718257e-05,b1c11,2.260804176330573e-05,b1c23,2.383351325988773e-05,b1c40,3.1607548395792655e-05,b1c9,3.335356712341308e-05,b1c29,3.7774046262105333e-05
b3c4,slope_last_400_cycles,-0.0004098400473594666,b1c5,1.1010468006133946e-06,b1c11,5.488097667694081e-06,b1c24,6.852746009826621e-06,b1c41,9.409934282302826e-06,b1c18,1.130625605583191e-05,b1c20,1.967057585716247e-05,b1c23,2.214506268501278e-05,b1c15,2.5979280471801738e-05,b1c29,2.823963761329647e-05,b1c9,2.8397142887115435e-05
b3c4,mean_grad_last_400_cycles,-0.00041002288460731504,b1c5,1.2692809104919477e-06,b1c11,6.120949983596808e-06,b1c24,6.6512823104858485e-06,b1c41,9.33587551116944e-06,b1c18,1.1903792619705179e-05,b1c20,1.978114247322085e-05,b1c23,2.170488238334656e-05,b1c15,2.5952607393264792e-05,b1c14,2.935975790023808e-05,b1c29,2.9468536376953158e-05
b3c4,slope_last_500_cycles,-0.00034369897842407226,b1c11,1.448392868042003e-06,b1c5,4.317879676818848e-06,b1c24,7.0168972015380955e-06,b1c3,1.561808586120607e-05,b1c15,1.7452239990234386e-05,b1c17,2.6182174682617195e-05,b1c28,2.9442906379699722e-05,b1c40,3.220486640930176e-05,b1c34,3.815293312072756e-05,b1c32,4.085540771484378e-05
b3c4,mean_grad_last_500_cycles,-0.0003436717987060547,b1c11,1.358866691589342e-06,b1c5,4.413008689880399e-06,b1c24,7.321238517761226e-06,b1c3,1.5320777893066404e-05,b1c15,1.7490863800048847e-05,b1c17,2.6310324668884317e-05,b1c28,2.9586195945739734e-05,b1c40,3.358602523803714e-05,b1c34,3.8257360458374015e-05,b1c32,4.089164733886723e-05
b3c4,slope_last_600_cycles,-0.000297240416208903,b1c11,3.67383162180586e-06,b1c24,7.559855779012026e-06,b1c5,7.856984933217383e-06,b1c15,9.595553080240886e-06,b1c3,1.093327999114992e-05,b1c17,1.6362071037292493e-05,b1c28,2.3529628912607808e-05,b1c40,2.7743577957153322e-05,b1c38,2.830197413762408e-05,b1c34,2.894500891367595e-05
b3c4,mean_grad_last_600_cycles,-0.00029730061690012616,b1c11,3.6698579788208376e-06,b1c24,7.534225781758591e-06,b1c5,7.83950090408323e-06,b1c15,9.58412885665894e-06,b1c3,1.090983549753826e-05,b1c17,1.630137364069616e-05,b1c28,2.3703575134277307e-05,b1c38,2.826561530431111e-05,b1c34,2.890427907307943e-05,b1c40,2.922087907791137e-05
b3c4,slope_last_700_cycles,-0.0002618106773921422,b1c15,1.4155251639229815e-06,b1c11,5.308389663696313e-06,b1c3,5.558558872767851e-06,b1c24,7.130929401942662e-06,b1c5,7.821066038949135e-06,b1c17,1.264980861118858e-05,b1c28,1.94134882518223e-05,b1c40,2.1384102957589283e-05,b1c36,2.1712779998779282e-05,b1c34,2.179690769740512e-05
b3c4,mean_grad_last_700_cycles,-0.00026192665100097654,b1c15,1.191326550075008e-06,b1c11,5.3874083927699405e-06,b1c3,5.5382932935442095e-06,b1c24,7.258227893284434e-06,b1c5,7.667030606951048e-06,b1c17,1.2570960181100045e-05,b1c28,1.9292831420898455e-05,b1c36,2.147614955902102e-05,b1c34,2.165888037000387e-05,b1c40,2.2414326667785655e-05
b3c4,slope_last_800_cycles,-0.00023513823747634889,b1c5,5.540475249290447e-06,b1c3,6.390064954757689e-06,b1c24,6.537586450576776e-06,b1c17,8.040517568588259e-06,b1c41,8.404180407524094e-06,b1c28,1.520611345767975e-05,b1c26,2.6513412594795225e-05,b1c7,3.535352647304535e-05,b1c1,5.10060042142868e-05,b1c11,nan
b3c4,mean_grad_last_800_cycles,-0.00023508794605731965,b1c5,5.651339888572681e-06,b1c3,6.288439035415653e-06,b1c24,6.667003035545335e-06,b1c17,8.126348257064798e-06,b1c28,1.5247017145156847e-05,b1c26,2.7163773775100712e-05,b1c7,3.6262497305870054e-05,b1c1,5.098953843116761e-05,b1c11,nan,b1c15,nan
b3c4,slope_last_900_cycles,-0.00021409789721171061,b1c5,4.138747851053864e-06,b1c3,5.659659703572594e-06,b1c1,4.6742558479309084e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,4.410876168145083e-06
b3c4,mean_grad_last_900_cycles,-0.00021407895618014866,b1c5,4.1741795010036785e-06,b1c3,5.60124715169271e-06,b1c1,4.6711034244961203e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,4.420346683926048e-06
b3c4,slope_last_1000_cycles,-0.00019497668743133546,b1c3,6.264448165893685e-07,b1c5,5.054771900176992e-06,b1c1,3.5740435123443604e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,2.771258354186993e-06
b3c4,mean_grad_last_1000_cycles,-0.00019499319791793824,b1c3,5.50568103790288e-07,b1c5,5.050778388977041e-06,b1c1,3.600078821182253e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,2.711951732635486e-06
b3c4,cycle,1049,b1c41,3,b1c9,4,b1c5,25,b1c24,31,b1c23,34,b1c40,84,b1c29,131,b1c14,168,b1c31,174,b1c7,180
b3c5,slope_last_10_cycles,-0.0008026659488677979,b1c18,1.978874206543012e-06,b1c30,5.209445953369119e-06,b1c5,3.8629770278930686e-05,b1c43,4.8106908798217795e-05,b1c15,5.487203598022463e-05,b1c27,5.5056810379028364e-05,b1c35,5.5336952209472635e-05,b1c23,5.7023763656616254e-05,b1c25,6.489157676696782e-05,b1c38,7.982254028320317e-05
b3c5,mean_grad_last_10_cycles,-0.0008677124977111816,b1c18,1.9425153732299783e-05,b1c43,3.584623336792001e-05,b1c27,4.6858191490173427e-05,b1c35,4.8252940177917546e-05,b1c23,6.567537784576407e-05,b1c5,6.995201110839846e-05,b1c30,7.078945636749265e-05,b1c38,7.600486278533944e-05,b1c25,8.205175399780265e-05,b1c15,8.440911769866941e-05
b3c5,slope_last_50_cycles,-0.0010737967491149902,b1c43,1.4396905899047904e-05,b1c35,1.912951469421379e-05,b1c37,2.878546714782707e-05,b1c16,3.425240516662597e-05,b1c18,4.1204690933227496e-05,b1c31,4.4088363647460955e-05,b1c27,4.667043685913086e-05,b1c44,5.21695613861083e-05,b1c34,6.463527679443368e-05,b1c45,6.908297538757327e-05
b3c5,mean_grad_last_50_cycles,-0.0010841047763824462,b1c43,1.4241933822631758e-05,b1c35,1.9946694374084343e-05,b1c16,2.287387847900381e-05,b1c37,2.901971340179459e-05,b1c31,3.1633377075195165e-05,b1c18,3.5218596458435e-05,b1c44,4.2793154716491526e-05,b1c27,5.108416080474849e-05,b1c34,6.672263145446789e-05,b1c33,6.676018238067623e-05
b3c5,slope_last_100_cycles,-0.0009277695417404174,b1c5,6.258487701416016e-07,b1c7,1.4215707778929797e-06,b1c42,9.782910346984816e-06,b1c27,1.1452436447143628e-05,b1c26,1.6955137252807565e-05,b1c31,1.968502998352052e-05,b1c32,2.4663209915161172e-05,b1c17,5.7184696197509744e-05,b1c36,6.377279758453371e-05,b1c16,6.745457649230961e-05
b3c5,mean_grad_last_100_cycles,-0.0009306269884109497,b1c5,2.813339233398481e-06,b1c7,5.594491958618199e-06,b1c42,7.010996341705322e-06,b1c27,1.1715590953826922e-05,b1c26,1.4128684997558537e-05,b1c31,2.6084482669830322e-05,b1c32,2.6701986789703404e-05,b1c17,5.532294511795038e-05,b1c36,6.034463644027704e-05,b1c19,7.111549377441411e-05
b3c5,slope_last_200_cycles,-0.0006203165650367737,b1c24,2.4646520614625324e-07,b1c41,1.7612576484680163e-05,b1c40,2.7471482753753688e-05,b1c9,3.6213696002960235e-05,b1c20,4.360288381576537e-05,b1c23,4.458129405975346e-05,b1c18,5.4188966751098707e-05,b1c5,5.593717098236091e-05,b1c29,5.602836608886719e-05,b1c25,6.081461906433112e-05
b3c5,mean_grad_last_200_cycles,-0.0006208422780036926,b1c24,2.52425670623814e-07,b1c41,1.7850995063781834e-05,b1c40,3.2269656658172633e-05,b1c9,3.7813782691955666e-05,b1c20,4.102438688278196e-05,b1c23,4.5692920684814475e-05,b1c18,5.371212959289558e-05,b1c5,5.670905113220215e-05,b1c29,5.783379077911382e-05,b1c25,6.124258041381844e-05
b3c5,slope_last_300_cycles,-0.00046744167804718017,b1c20,1.4803012212117521e-05,b1c18,2.8312603632609076e-05,b1c24,3.985623518625898e-05,b1c3,4.196067651112876e-05,b1c41,4.402120908101405e-05,b1c5,4.422426223754883e-05,b1c11,5.734503269195552e-05,b1c23,5.96566994984945e-05,b1c40,6.442407766977951e-05,b1c9,6.731847922007245e-05
b3c5,mean_grad_last_300_cycles,-0.00046760161717732747,b1c20,1.5112757682800304e-05,b1c18,2.721965312957764e-05,b1c24,3.976146380106605e-05,b1c3,4.238128662109375e-05,b1c41,4.376093546549478e-05,b1c5,4.4519305229187e-05,b1c11,5.8185458183288605e-05,b1c23,5.9410929679870605e-05,b1c40,6.718496481577553e-05,b1c9,6.893098354339596e-05
b3c5,slope_last_400_cycles,-0.00037738099694252015,b1c3,2.9401481151581006e-06,b1c18,2.1152794361114515e-05,b1c5,3.356009721755982e-05,b1c11,3.7947148084640505e-05,b1c24,3.9311796426773045e-05,b1c41,4.186898469924925e-05,b1c20,5.2129626274108895e-05,b1c23,5.46041131019592e-05,b1c4,5.703017115592956e-05,b1c15,5.843833088874816e-05
b3c5,mean_grad_last_400_cycles,-0.000377650260925293,b1c3,2.7213990688324126e-06,b1c18,2.0468831062316886e-05,b1c5,3.364190459251401e-05,b1c11,3.849357366561887e-05,b1c24,3.902390599250791e-05,b1c41,4.1708499193191504e-05,b1c20,5.2153766155242913e-05,b1c23,5.4077506065368624e-05,b1c4,5.70662319660187e-05,b1c15,5.8325231075286857e-05
b3c5,slope_last_500_cycles,-0.00031602823734283445,b1c3,1.205265522003174e-05,b1c11,2.6222348213195807e-05,b1c5,3.198862075805666e-05,b1c24,3.4687638282775905e-05,b1c15,4.5122981071472196e-05,b1c17,5.3852915763855005e-05,b1c28,5.711364746093753e-05,b1c40,5.987560749053957e-05,b1c34,6.582367420196537e-05,b1c32,6.852614879608159e-05
b3c5,mean_grad_last_500_cycles,-0.0003160535097122192,b1c3,1.2297511100769056e-05,b1c11,2.6259422302246118e-05,b1c5,3.203129768371586e-05,b1c24,3.4939527511596686e-05,b1c15,4.510915279388431e-05,b1c17,5.392861366271978e-05,b1c28,5.7204484939575194e-05,b1c40,6.12043142318726e-05,b1c34,6.587564945220947e-05,b1c32,6.850993633270269e-05
b3c5,slope_last_600_cycles,-0.00027488778034845987,b1c3,1.1419355869293215e-05,b1c11,1.8678804238637275e-05,b1c24,2.991249163945516e-05,b1c5,3.0209620793660518e-05,b1c15,3.194818894068402e-05,b1c17,3.871470689773563e-05,b1c28,4.588226477305094e-05,b1c1,4.878997802734375e-05,b1c40,5.009621381759646e-05,b1c38,5.0654609998067215e-05
b3c5,mean_grad_last_600_cycles,-0.0002748602628707886,b1c3,1.1530518531799306e-05,b1c11,1.8770496050516728e-05,b1c24,2.9974579811096157e-05,b1c5,3.0279854933420796e-05,b1c15,3.2024482885996506e-05,b1c17,3.8741727670033727e-05,b1c28,4.614392916361487e-05,b1c1,4.896481831868492e-05,b1c38,5.070596933364868e-05,b1c34,5.1344633102416997e-05
b3c5,slope_last_700_cycles,-0.00024328887462615967,b1c4,1.1255996567862385e-05,b1c3,1.2963243893214656e-05,b1c11,1.3213413102286195e-05,b1c15,1.993732792990549e-05,b1c24,2.565273216792517e-05,b1c5,2.6342868804931643e-05,b1c17,3.117161137717109e-05,b1c28,3.7935291017804807e-05,b1c1,3.9628233228411e-05,b1c40,3.990590572357179e-05
b3c5,mean_grad_last_700_cycles,-0.00024332685129983085,b1c3,1.3061506407601483e-05,b1c11,1.3212391308375752e-05,b1c15,1.97911262512207e-05,b1c24,2.5858027594430127e-05,b1c5,2.626683030809674e-05,b1c17,3.117075988224574e-05,b1c28,3.789263112204415e-05,b1c1,3.908821514674596e-05,b1c36,4.007594926016671e-05,b1c34,4.025868007114956e-05
b3c5,slope_last_800_cycles,-0.0002166823297739029,b1c4,4.451796412467972e-06,b1c3,1.2065842747688299e-05,b1c5,2.3996382951736435e-05,b1c24,2.4993494153022764e-05,b1c17,2.6496425271034247e-05,b1c1,3.2550096511840815e-05,b1c28,3.366202116012574e-05,b1c26,4.496932029724121e-05,b1c7,5.3809434175491335e-05,b1c11,nan
b3c5,mean_grad_last_800_cycles,-0.00021675609052181243,b1c4,4.6703219413757335e-06,b1c3,1.204341650009157e-05,b1c5,2.3983195424079904e-05,b1c24,2.4998858571052558e-05,b1c17,2.645820379257202e-05,b1c1,3.2657682895660385e-05,b1c28,3.357887268066407e-05,b1c26,4.5495629310607935e-05,b1c7,5.459435284137728e-05,b1c11,nan
b3c5,slope_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c5,mean_grad_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c5,slope_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c5,mean_grad_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c5,cycle,829,b1c27,14,b1c25,26,b1c17,29,b1c28,32,b1c16,32,b1c7,40,b1c11,40,b1c26,40,b1c19,42,b1c31,46
b3c6,slope_last_10_cycles,-0.00046799182891845705,b1c2,4.9233436584472656e-05,b1c0,4.951953887939454e-05,b1c41,0.00012652277946472161,b1c28,0.00015410780906677246,b1c24,0.00016723871231079097,b1c14,0.0001682519912719726,b1c29,0.00016929507255554195,b1c17,0.00019317269325256345,b1c4,0.00019612908363342285,b1c3,0.00020084977149963383
b3c6,mean_grad_last_10_cycles,-0.0005003958940505981,b1c0,1.2925267219543479e-05,b1c2,7.013082504272463e-05,b1c41,0.00010858476161956787,b1c28,0.00014806985855102543,b1c24,0.00016024112701416013,b1c29,0.0001742750406265259,b1c14,0.00018317997455596924,b1c4,0.00020395219326019287,b1c17,0.0002049148082733154,b1c3,0.00021861195564270018
b3c6,slope_last_50_cycles,-0.0005650663375854492,b1c2,0.0001275336742401123,b1c3,0.00013133406639099122,b1c4,0.0001632905006408691,b1c1,0.0002007174491882324,b1c41,0.00020977020263671878,b1c28,0.0002172017097473145,b1c0,0.00021910667419433594,b1c29,0.0002296352386474609,b1c14,0.0002460932731628418,b1c24,0.0002596807479858398
b3c6,mean_grad_last_50_cycles,-0.0005708634853363037,b1c2,0.00012977540493011477,b1c3,0.00013029515743255614,b1c4,0.00016331255435943605,b1c1,0.00020680129528045655,b1c41,0.00021455049514770505,b1c0,0.0002163374423980713,b1c28,0.000219845175743103,b1c29,0.00022760808467864985,b1c14,0.00024753451347351077,b1c24,0.0002583378553390503
b3c6,slope_last_100_cycles,-0.00045412302017211914,b1c2,1.6351938247680673e-05,b1c3,2.9794573783874505e-05,b1c4,5.464017391204834e-05,b1c1,9.151875972747804e-05,b1c0,0.00011919200420379639,b1c24,0.0002689063549041748,b1c41,0.00028050839900970457,b1c28,0.00030633568763732905,b1c29,0.0003166371583938598,b1c20,0.00032028496265411376
b3c6,mean_grad_last_100_cycles,-0.00045510023832321165,b1c2,1.933515071868893e-05,b1c3,2.7302801609039283e-05,b1c4,5.247443914413452e-05,b1c0,7.396638393402099e-05,b1c1,9.016394615173339e-05,b1c24,0.000268719494342804,b1c41,0.00028326898813247687,b1c28,0.00030889481306076047,b1c29,0.0003186056017875671,b1c20,0.00032200813293457035
b3c6,slope_last_200_cycles,-0.0004134199023246765,b1c3,1.9238591194152858e-05,b1c4,3.247737884521485e-05,b1c2,7.43359327316284e-05,b1c1,9.701937437057496e-05,b1c0,0.00011976987123489378,b1c20,0.00016329377889633177,b1c24,0.0002066501975059509,b1c41,0.0002245092391967773,b1c40,0.00023436814546585083,b1c9,0.00024311035871505738
b3c6,mean_grad_last_200_cycles,-0.00041427701711654663,b1c3,2.189263701438902e-05,b1c4,3.207236528396607e-05,b1c2,7.466807961463927e-05,b1c1,9.73914563655853e-05,b1c0,0.0001156337559223175,b1c20,0.000165540874004364,b1c24,0.00020681768655776976,b1c41,0.00022441625595092778,b1c40,0.00023883491754531858,b1c9,0.0002443790435791016
b3c6,slope_last_300_cycles,-0.0003582086165746053,b1c4,3.2728910446167448e-06,b1c2,6.666402022043863e-05,b1c3,6.727238496144613e-05,b1c1,7.057944933573402e-05,b1c0,9.705205758412679e-05,b1c20,0.0001240360736846924,b1c18,0.00013754566510518397,b1c24,0.00014908929665883387,b1c41,0.00015325427055358894,b1c5,0.00015345732371012372
b3c6,mean_grad_last_300_cycles,-0.00035842657089233396,b1c4,3.6083658536275546e-06,b1c2,6.5198540687561e-05,b1c3,6.679375966389976e-05,b1c1,7.117400566736856e-05,b1c0,9.313931067784625e-05,b1c20,0.0001242878039677938,b1c18,0.00013639469941457115,b1c24,0.00014893651008605956,b1c41,0.0001529359817504883,b1c5,0.0001536943515141805
b3c6,slope_last_400_cycles,-0.00031974241137504577,b1c3,5.4698437452316284e-05,b1c1,5.477607250213622e-05,b1c5,9.11986827850342e-05,b1c11,9.558573365211489e-05,b1c24,9.695038199424743e-05,b1c15,0.00011607691645622255,b1c40,0.00012371286749839782,b1c17,0.00012609496712684632,b1c28,0.00012678176164627076,b1c32,0.00013778194785118102
b3c6,mean_grad_last_400_cycles,-0.0003201887011528015,b1c1,5.4297447204589846e-05,b1c3,5.474016070365905e-05,b1c5,9.110346436500547e-05,b1c11,9.595513343811033e-05,b1c24,9.648546576499937e-05,b1c15,0.00011578679084777832,b1c40,0.00012539759278297426,b1c17,0.00012548983097076415,b1c28,0.0001259934902191162,b1c32,0.0001360955834388733
b3c6,slope_last_500_cycles,-0.0002981044054031372,b1c3,2.997648715972898e-05,b1c11,4.4146180152893045e-05,b1c5,4.9912452697753896e-05,b1c24,5.261147022247314e-05,b1c1,5.3921937942504874e-05,b1c15,6.304681301116943e-05,b1c17,7.177674770355224e-05,b1c28,7.503747940063477e-05,b1c40,7.77994394302368e-05,b1c34,8.374750614166261e-05
b3c6,mean_grad_last_500_cycles,-0.00029836976528167726,b1c3,2.9981255531311005e-05,b1c11,4.394316673278807e-05,b1c5,4.971504211425781e-05,b1c24,5.2623271942138635e-05,b1c1,5.41089773178101e-05,b1c15,6.279289722442626e-05,b1c17,7.161235809326173e-05,b1c28,7.488822937011714e-05,b1c40,7.888805866241455e-05,b1c34,8.355939388275142e-05
b3c6,slope_last_600_cycles,-0.0002827317516009013,b1c3,3.575384616851787e-06,b1c11,1.0834832986195847e-05,b1c24,2.2068520387013733e-05,b1c5,2.236564954121909e-05,b1c15,2.4104217688242593e-05,b1c17,3.08707356452942e-05,b1c28,3.8038293520609515e-05,b1c40,4.225224256515503e-05,b1c38,4.281063874562579e-05,b1c34,4.345367352167766e-05
b3c6,mean_grad_last_600_cycles,-0.0002828909953435262,b1c3,3.499786059061715e-06,b1c11,1.0739763577779138e-05,b1c24,2.1943847338358566e-05,b1c5,2.2249122460683206e-05,b1c15,2.3993750413258915e-05,b1c17,3.0710995197296136e-05,b1c28,3.811319669087728e-05,b1c38,4.267523686091109e-05,b1c34,4.3313900629679406e-05,b1c40,4.3630500634511346e-05
b3c6,slope_last_700_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c6,mean_grad_last_700_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c6,slope_last_800_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c6,mean_grad_last_800_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c6,slope_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c6,mean_grad_last_900_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c6,slope_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c6,mean_grad_last_1000_cycles,nan,b1c1,nan,b1c3,nan,b1c5,nan,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,nan
b3c6,cycle,668,b1c43,16,b1c37,19,b1c18,23,b1c6,31,b1c42,35,b1c35,36,b1c36,37,b1c30,42,b1c39,44,b1c38,50
b3c7,slope_last_10_cycles,-0.00023017525672912597,b1c1,3.5107135772705132e-06,b1c3,3.6966800689697255e-05,b1c4,4.1687488555908236e-05,b1c0,0.00018829703330993655,b1c2,0.00028705000877380374,b1c41,0.0003643393516540527,b1c28,0.00039192438125610355,b1c24,0.00040505528450012206,b1c14,0.0004060685634613037,b1c29,0.00040711164474487304
